NJECIDAE_00354	44625.4599580909	-5.0969478491177	0.0731100795618958	-69.7160758087066	0	0
NJECIDAE_00428	12969.5974120563	-5.97762131162739	0.0790640377492617	-75.6048069614711	0	0

NJECIDAE_00446	8232.24607976469	-6.03153661154461	0.101350857375369	-59.5114512865524	0	0
NJECIDAE_00447	2485.2491479353	-5.52550410326859	0.119848112877528	-46.1042228417487	0	0
NJECIDAE_00448	3901.74708125623	-5.93270529604903	0.117965777872185	-50.2917490399383	0	0
NJECIDAE_00449	2044.63887753709	-6.11907341154775	0.122288225707448	-50.0381240806168	0	0

NJECIDAE_00471	642.340885232045	-5.23612752335645	0.16216384854739	-32.2891172740407	9.94391358793937e-229	1.61241093447447e-227

NJECIDAE_00846	187.7694939133	-6.00739315978263	0.356665071860384	-16.8432337050773	1.17628984485663e-63	6.29023080157374e-63

NJECIDAE_01012	789.099290156342	-6.13695739044875	0.19405764799465	-31.6244036443127	1.70568123832906e-219	2.62466051775533e-218
NJECIDAE_01014	1817.37902301118	-5.6788254635764	0.11556221824329	-49.1408485394502	0	0
NJECIDAE_01016	2681.10489806214	-5.21702643031188	0.0946020510221161	-55.1470752900721	0	0
NJECIDAE_01020	547.954428809685	-5.11064977303114	0.424961832370259	-12.0261383111186	2.58993879616616e-33	9.0199254148235e-33
NJECIDAE_01022	42.3060181438092	-5.13516123717276	0.559181145143795	-9.18335906310333	4.17849250005097e-20	1.12722123257189e-19

NJECIDAE_01045	99.5865288309363	-5.00763180326305	0.360290555634832	-13.8988705780522	6.43487404681943e-44	2.72961745783508e-43
NJECIDAE_01051	93.1831478345484	-5.75838755836254	0.449923682956162	-12.7985873526991	1.66960787643968e-37	6.30229956863839e-37
NJECIDAE_01052	269.000058363393	-5.62461793564166	0.262755464037523	-21.4062834287565	1.16761463182374e-101	8.84805459693569e-101
NJECIDAE_01053	100.490886715997	-6.25597435869359	0.492552533958427	-12.7011312040506	5.82811394696569e-37	2.18084263821942e-36
NJECIDAE_01054	395.451522131941	-5.93180464889255	0.235375612652959	-25.2014411435159	3.86257576165909e-140	3.84472887695175e-139
NJECIDAE_01056	124.359771566322	-6.29898210623865	0.449069993185204	-14.026726794994	1.06976209756255e-44	4.56997519298675e-44
NJECIDAE_01057	87.9640816898524	-6.21260738686144	0.519968889597713	-11.9480367213276	6.64771143253431e-33	2.28614568763096e-32
NJECIDAE_01058	149.699633193188	-5.97579718586568	0.378046052373553	-15.8070614634032	2.78141034599648e-56	1.38199894621505e-55
NJECIDAE_01059	99.8251479676858	-5.64834689568354	0.422079104426403	-13.3821997735698	7.68390985768782e-41	3.06949299745516e-40
NJECIDAE_01060	163.367648799494	-5.94963488481028	0.360106058066953	-16.5218961234584	2.55245749399244e-61	1.32499342545288e-60
NJECIDAE_01061	109.897934888852	-5.99825091443804	0.442603841266162	-13.5521890123655	7.69021208545339e-42	3.11743006044723e-41
NJECIDAE_01065	199.614387181496	-5.04114495172192	0.262856309155863	-19.1783296657823	5.61555451329371e-82	3.65799404148894e-81

NJECIDAE_01334	3293.33704298598	-6.98266580570464	0.129076404932309	-54.0971512908694	0	0
NJECIDAE_01335	1396.81325044453	-5.10188168355663	0.113715239272588	-44.8654174778359	0	0

NJECIDAE_01404	2554.17788215180	-5.6460538441271	0.118038648543583	-47.8322474358253	0	0
NJECIDAE_01408	15215.9155533966	-8.81250034528637	0.478796711993288	-18.4055155863516	1.18650000365145e-75	7.20016903624299e-75
NJECIDAE_01409	2920.50550216035	-9.31884616137279	0.25328414380624	-36.7920629429595	2.47299224446023e-296	5.91947984864449e-295
NJECIDAE_01410	12664.3426938500	-8.80221500449308	0.616059839406569	-14.2879221164164	2.60259558934275e-46	1.13104154142042e-45
NJECIDAE_01411	45277.0259146595	-8.66057657726597	0.550606803566594	-15.7291492243948	9.54854396462446e-56	4.72880272533783e-55
NJECIDAE_01412	20637.6557839439	-8.65624695857583	0.411828736349383	-21.0190455268088	4.39176227711917e-98	3.25443612476448e-97
NJECIDAE_01413	19057.2941326173	-8.36789450303543	0.302942307294599	-27.6220729212906	6.04436512649186e-168	7.44073682510182e-167
NJECIDAE_01414	6219.15727101546	-8.08407761018537	0.312241976967008	-25.8904253960689	8.53674063940258e-148	9.06577808747824e-147
NJECIDAE_01415	26884.4146603147	-8.24593855351128	0.372575738168081	-22.1322477788161	1.54671900535238e-108	1.2373752042819e-107
